event_id,detected_sec,date_et,source,category,subtype,direction,severity,confidence,directness,tickers,title
fb4092fb06cc107d375abdcd,1782117000,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,ERAS,"Jun 22, 2026, 04:30 ET Erasca, Inc. Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - ERAS"
7bf1f8faa42f54c1f1df405c,1782117000,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,VIA,"Jun 22, 2026, 04:30 ET Via Transportation, Inc. Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - VIA"
6c151597b0cf0785213e0fd7,1782122580,2026-06-22,TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,CRVO,CervoMed Announces $10 Million Registered Direct Offering; Engages H.C. Wainwright
41d716f2708db37a26fe5570,1782122700,2026-06-22,PR Newswire|TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,ECX,"Jun 22, 2026, 06:05 ET ECARX Enters Definitive Agreement to Acquire Full Flyme Software Business, Securing End-to-End OS Capabilities"
4138087fba52a955c3204b81,1782122804,2026-06-22,TradingView News Flow,geopolitical,sanctions_tariffs,uncertain,high,0.84,market_wide,,Opc Energy Announces Receipt Of Capacity Tariff Approval And Confirmation Of Financial Close Conditions For Hadera Expansion Project
8dff5b532638091eddd9bf41,1782124500,2026-06-22,GlobeNewswire Public Companies,capital_structure,offering,bearish,high,0.94,direct,ITG,"ITG, Inc. Announces Launch of Initial Public Offering"
180f0d6113eea8d720ae4098,1782125160,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ADMA,ADMA Alert: ADMA Biologics Investors may have been Misled about Alleged Channel Stuffing – Contact BFA Law about the Pending Securities Fraud Class Action
27f141e4f0fcaf6ad137edaa,1782125181,2026-06-22,TradingView News Flow,earnings_guidance,earnings_negative,bearish,high,0.9,direct,MOGU,Fashion platform operator MOGU's FY revenue falls
f81b516092a320cfa83debcd,1782125244,2026-06-22,TradingView News Flow,capital_structure,offering,bearish,high,0.94,direct,ITG,Itg Initial Public Offering Price Is Expected To Be Between $19.00 And $22.00 Per Share
f24019b254995f5f7b324a0c,1782125255,2026-06-22,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.76,direct,QXO,Qxo - Complaint Filed In Delaware Court By Qxo Stockholder - SEC Filing
5d5325e4d5df93f4acbd0601,1782125268,2026-06-22,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.76,direct,FNV,Sinda - Estimated IPO Price Between $11.25 And $13.25 Per Share - SEC Filing
02c7b6008047739595773744,1782125280,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,Z,ZG Alert: Zillow Investors may have been Misled about the Company’s Anticompetitive Agreement – Contact BFA Law about the Pending Securities Fraud Class Action
e396c5dda7474b159117a642,1782125340,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,MSFT,MSFT Alert: Microsoft Investors may have been Misled about the Company’s Copilot Issues – Contact BFA Law about the Pending Securities Fraud Class Action
2d9f9a9b2f8896092f5c530d,1782125580,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GRAL,"GRAL Alert: GRAIL, Inc. Investors may have been Misled about the Company’s Trial Results – Contact BFA Law about the Pending Securities Fraud Class Action"
b8ec2ddee52c3c467fb4666d,1782126000,2026-06-22,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,APGE,"AbbVie to Acquire Apogee Therapeutics, Deepening Immunology Portfolio"
338345823604356213384b88,1782126000,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ABBV|APGE,"Jun 22, 2026, 07:00 ET AbbVie to Acquire Apogee Therapeutics, Deepening Immunology Portfolio"
839c9502ee0dcaacf74117be,1782126000,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,GLMD,"Jun 22, 2026, 07:00 ET Galmed Pharmaceuticals Ltd. Announces Restructured Acquisition Terms for Colospan Ltd., Prioritizing CG-100 European Commercialization and Shareholder Value Protection and Consummation of Acquisition"
176e47f768fcbf877350ac7d,1782126000,2026-06-22,GlobeNewswire Public Companies,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,FRVO,Fervo Energy Reports First Quarter 2026 Results
38ab587ba39385e15d931a68,1782126000,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,WGS,"Jun 22, 2026, 07:00 ET WGS INVESTOR NOTICE: GeneDx Holdings Corp. Investors with Substantial Losses Have Opportunity to Lead Investor Class Action Lawsuit"
f6126d02d219fda1ff33f4ee,1782127800,2026-06-22,ACCESS Newswire,capital_structure,offering,bearish,high,0.94,direct,ACCS,Phoenix Metals Corp. Announces Filing of Preliminary Prospectus for Initial Public Offering
99934872017a4424b63b2769,1782127800,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Jun 22, 2026, 07:30 ET Tredence Acquires KMK Consulting to Accelerate Healthcare and Life Sciences Growth"
e64c21bc6dfcfa14e188ad98,1782129184,2026-06-22,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.76,direct,APGE,"Apogee Therapeutics - Enters Il-31R License Agreement With Paragon On June 17, 2026 - SEC Filing"
464c34e7e052de3ebab3fae5,1782129600,2026-06-22,ACCESS Newswire,contract_partnership,partnership,bullish,medium,0.83,direct,ACCS,Adcore Enters Strategic Partnership with TikTok as a Channel Sales Partner
bde957c834c02da0ff4286c2,1782129600,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,XPER,"Jun 22, 2026, 08:00 ET BARBRI Acquires Lega to Accelerate Practical AI Fluency Across the Legal Profession, Bringing Experiential AI Learning to Law Students and Legal Professionals"
6f47fb4dd9d183f9b5e11763,1782129600,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.71,indirect,,"Jun 22, 2026, 08:00 ET Glancy Prongay Wolke & Rotter LLP Announces Pendency of Class Action and Proposed Settlement Involving Purchasers of Eagle Pharmaceuticals, Inc. Common Stock"
c300c878b718f2c42f43b466,1782129600,2026-06-22,GlobeNewswire Public Companies,capital_structure,offering,bearish,high,0.94,direct,WPRT,Westport Announces US$10 Million Registered Direct Offering and Concurrent Private Placement Priced At-The-Market Under Nasdaq Rules
40ed9f538223e45d42380643,1782129660,2026-06-22,GlobeNewswire Public Companies,merger_acquisition,acquisition,mixed,high,0.9,direct,UNIT,Firm Capital Property Trust Announces Completion of Competition Bureau of Canada Inquiry Regarding Acquisition of 50% Interests in Ten Manufactured Home Communities for $218 Million
b9a77fceace55aed86613b5f,1782129900,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Jun 22, 2026, 08:05 ET DermDox Group Expands Aesthetic and Surgical Capabilities Through Acquisition of Modern Aesthetics Plastic Surgery"
9c5ceb2ac73e6051eb4a54dc,1782129900,2026-06-22,GlobeNewswire Public Companies,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,POWW,Outdoor Holding Company Reports Fourth Quarter and Fiscal Year 2026 Financial Results
c64d800f1eaddac553a27c9b,1782130500,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GRAL,"GRAL INVESTOR NOTICE: GRAIL, Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit - RGRD Law"
00d431149aa9e52dd56519c6,1782130920,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Jun 22, 2026, 08:22 ET ChartSpan Acquires Validic to Create the Industry's Leading Platform for Data-Driven, Cost-Effective Clinical Care"
b9fcf7924bbcd400ac563de4,1782131400,2026-06-22,TradingView News Flow,fda_clinical,fda_negative,bearish,high,0.95,direct,ACHV,Achieve Life Sciences Receives Complete Response Letter from FDA for Cytisinicline NDA
f05f25cae73860a7d9f18bab,1782131400,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ALTI,"Jun 22, 2026, 08:30 ET Jason Kow Completes Acquisition of Queensgate Investments from AlTi Global"
e28e60712dfb28b04c1ec965,1782131864,2026-06-22,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,ATLN,Staffing firm Atlantic International's Q1 revenue jumps after Circle8 acquisition
4094dfd8eec8550d03591d04,1782132669,2026-06-22,TradingView News Flow,fda_clinical,fda_negative,bearish,high,0.95,direct,ACHV,US FDA declines to approve Achieve Life Sciences' smoking-cessation drug
f9cd32709720b8fbc7b37990,1782133200,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Jun 22, 2026, 09:00 ET GROUPAUTO International Acquires Full Ownership of Softeca, Accelerating Digital Transformation in the Automotive Aftermarket"
0a55497645099bf371e7c240,1782133200,2026-06-22,TradingView News Flow|PR Newswire,contract_partnership,partnership,bullish,medium,0.83,direct,ORCL,Baystate Health and Oracle Health Expand Strategic Collaboration to Create a Connected and Patient-Centered Care Experience
2767d702165f2cc4faf960d0,1782133200,2026-06-22,TradingView News Flow|GlobeNewswire Public Companies,earnings_guidance,earnings_report,uncertain,medium,0.75,direct,IVF,"INVO Fertility Reports First Quarter 2026 Results Reflecting Strong Revenue Growth, Expanded Fertility Clinic Platform, and Improved Capital Structure"
18da6c17f8f947b78940f97e,1782133560,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,SES,"DEADLINE APPROACHING: Berger Montague Advises SES AI Corporation (NYSE: SES) Investors to Inquire About a Securities Fraud Class Action by June 26, 2026"
1f67b5811676976c73e8214f,1782133782,2026-06-22,TradingView News Flow,natural_disaster,natural_disaster,uncertain,high,0.84,market_wide,,"El Nino Could Bring Rains To US Southwest, Drought To Western Pacific"
ac88b886f11139e4db2e60f8,1782133854,2026-06-22,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,IVF,"INVO Fertility Q1 revenue jumps on clinic growth, acquisition"
e4612c645014592fd55cdf1e,1782133863,2026-06-22,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,CTRI,Critical Infrastructure Technologies Advises the Termination of the Share Sale Agreement to Acquire a Western Australian Engineering Business and Engagement Letter with Centurion One Capital Corp. and Provides Business Update
677dee63a9dcc5a6e485fce5,1782134100,2026-06-22,GlobeNewswire Public Companies,capital_structure,offering,bearish,high,0.94,direct,SBET,Sharplink Announces Pricing of $75 Million Registered Direct Offering Priced at Approximately 41% Premium to Last Closing Share Price
86f3fa935a1617ced346a7f7,1782134100,2026-06-22,GlobeNewswire Public Companies,fda_clinical,fda_positive,bullish,high,0.94,direct,CELZ,Creative Medical Technology Holdings Expands ADAPT Trial Under New FDA Clearance and Rapidly Advances Toward Phase 3 Planning for Olastrocel in Chronic Lower Back Pain
78e76809a67cfb562985572e,1782136800,2026-06-22,ACCESS Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,ACCS,"Dynamic Capital Supports Acquisition, Returning Columbia Bitulithic Ltd. to Northern British Columbia Leadership"
f0bc6d982b5fe555e4cb83d3,1782136980,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ADMA,"ADMA Deadline Alert: Levi & Korsinsky Reminds ADMA BIOLOGICS, INC. (ADMA) Investors of Securities Class Action Deadline on August 10, 2026"
c6e82cf8b3ea56d071d5483b,1782137100,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,CALX,"CALX UPCOMING DEADLINE: Levi & Korsinsky Alerts Calix, Inc. Stockholders of Securities Class Action - Contact the Firm"
c6c6b7c611a0855623e20bdc,1782137100,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GLOB,"Levi & Korsinsky Reminds Shareholders of a Lead Plaintiff Deadline of June 23, 2026 in Globant S.A. Lawsuit - GLOB"
80e3b8c9a0b4c5e60f451ed2,1782137100,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,EMBC,EMBC DEADLINE: Levi & Korsinsky Reminds Embecta Corp. Investors of Upcoming Securities Class Action Deadline
d0123de82bfe67401ed5d664,1782137100,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,BTGO,"BTGO UPCOMING DEADLINE: Levi & Korsinsky Alerts BitGo Holdings, Inc. Stockholders of Securities Class Action - Contact the Firm"
0556caadfe4860473e7ae20f,1782137100,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,CVLT,"Levi & Korsinsky Reminds Commvault Systems, Inc. Investors of the Pending Class Action Lawsuit With a Lead Plaintiff Deadline of July 17, 2026 - CVLT"
6e23f8455a8a6a7eb2b51e26,1782137160,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GPK,"GPK Shareholder Alert: July 6, 2026 Lead Plaintiff Deadline in Graphic Packaging Holding Company Securities Class Action - Contact Levi & Korsinsky"
7d513654a3d22a5efb404040,1782137220,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,FSK,"Levi & Korsinsky Reminds Shareholders of a Lead Plaintiff Deadline of July 6, 2026 in FS KKR CAPITAL CORP. Lawsuit - FSK"
8f79aaaf6e772f92f887aa6c,1782137220,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ERAS,"ERAS Deadline Alert: Levi & Korsinsky Reminds Erasca, Inc. (ERAS) Investors of Securities Class Action Deadline on August 10, 2026"
4f0603f8b358064cc06930ac,1782137220,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GRAL,"GRAL UPCOMING DEADLINE: Levi & Korsinsky Alerts Grail, Inc. Stockholders of Securities Class Action - Contact the Firm"
20fba7eaf541052e22318827,1782137460,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,PHR,"PHR Shareholder Alert: Phreesia, Inc. Securities Class Action Lawsuit - Investors Should Contact Levi & Korsinsky"
f6572a70c3682bdf2afcc70d,1782137460,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,NNOX,NNOX DEADLINE: Levi & Korsinsky Reminds Nano-X Imaging Ltd. Investors of Upcoming Securities Class Action Deadline
0832ccb8b1d203da59438708,1782137520,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,MSFT,MSFT DEADLINE: Levi & Korsinsky Reminds Microsoft Corporation Investors of Upcoming Securities Class Action Deadline
dd11d7b706a2a3492e762de9,1782137700,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,PICS,PICS UPCOMING DEADLINE: Levi & Korsinsky Alerts PicS N.V. Stockholders of Securities Class Action - Contact the Firm
c02329dd4142394b8c80c8b8,1782137700,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,POET,"Levi & Korsinsky Reminds Shareholders of a Lead Plaintiff Deadline of June 29, 2026 in POET Technologies Inc. Lawsuit - POET"
0a046de28ddee77fc985f03d,1782137820,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,SRAD,"Levi & Korsinsky Reminds Sportradar Group AG Investors of the Pending Class Action Lawsuit With a Lead Plaintiff Deadline of July 17, 2026 - SRAD"
bfc85cae3348f336dfa8ce45,1782137940,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VERI,"VERI UPCOMING DEADLINE: Levi & Korsinsky Alerts Veritone, Inc. Stockholders of Securities Class Action - Contact the Firm"
255aedca209ccdc5db746e4f,1782137940,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VIA,"VIA Deadline Alert: Levi & Korsinsky Reminds Via Transportation, Inc. (VIA) Investors of Securities Class Action Deadline on August 10, 2026"
c12669a63ddfa4f14522cbb6,1782138060,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,WGS,WGS UPCOMING DEADLINE: Levi & Korsinsky Alerts GeneDx Holdings Corp. Stockholders of Securities Class Action - Contact the Firm
ca7d6ac9b111ab2ba8edf8c6,1782138060,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ZTS,ZTS UPCOMING DEADLINE: Levi & Korsinsky Alerts Zoetis Inc. Stockholders of Securities Class Action - Contact the Firm
d4ccd1ac094ad63a1e3d2fff,1782138060,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VRRM,VRRM UPCOMING DEADLINE: Levi & Korsinsky Alerts Verra Mobility Corporation Stockholders of Securities Class Action - Contact the Firm
b4a3985c9a41fa122cf9959f,1782139200,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,BRCB,"BRCB INVESTOR ALERT: Class Action Lawsuit Filed on Behalf of Black Rock Coffee Bar, Inc.  Investors – Holzer & Holzer, LLC Encourages Investors With Losses to Contact the Firm"
0053e521f240e1b3a49a07ab,1782139980,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.71,indirect,,"DEADLINE ALERT for LKQ, RGC, and GLOB: The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders"
0e11b83f7211b9fc8d5aac61,1782140037,2026-06-22,TradingView News Flow,capital_structure,reverse_split,mixed,high,0.9,direct,ABTC,"ABTC: Director election, auditor ratification, and reverse stock split amendment all approved"
3c74e409d47540ac4bd87847,1782140460,2026-06-22,TradingView News Flow,fda_clinical,fda_negative,bearish,high,0.95,direct,ACHV,Achieve Life Sciences Shares Rise After Complete Response Letter From FDA
fb1afa5233743f3b0c33e927,1782141116,2026-06-22,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,TRT,REG - Transense Technlgy - Director/PDMR Shareholding - acquisition of shares
0107e501fce42dbb1349e0d0,1782143460,2026-06-22,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.9,direct,RGS,"Parvis Signs Binding Purchase Agreement to Acquire FavorPoint Capital, a U.S. FINRA-Registered Broker-Dealer, Expanding into American Private Markets"
c02e4b453ae8a4131e3c83ff,1782144000,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,EMBC,"Jun 22, 2026, 12:00 ET Bronstein, Gewirtz & Grossman LLC Urges Embecta Corp. Investors to Act: Class Action Filed Alleging Investor Harm"
9ea070b38a51aef44e8a739d,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ADMA,"Bronstein, Gewirtz & Grossman LLC Urges ADMA Biologics, Inc. Investors to Act: Class Action Filed Alleging Investor Harm"
04d3348fcff2f532d855cb3a,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.71,indirect,,"Bronstein, Gewirtz & Grossman LLC Urges Former Vacasa, Inc. Investors to Act: Class Action Filed Alleging Investor Harm"
c204999666e49c9b6ad8a304,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VIA,"Bronstein, Gewirtz & Grossman LLC Urges Via Transportation, Inc. Investors to Act: Class Action Filed Alleging Investor Harm"
00340271bb72c38132f13fba,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,NNOX,"Bronstein, Gewirtz & Grossman LLC Urges Nano-X Imaging Ltd. Investors to Act: Class Action Filed Alleging Investor Harm"
1d4f51153da1afef54c5d8de,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GRAL,"Bronstein, Gewirtz & Grossman LLC Urges GRAIL, Inc. Investors to Act: Class Action Filed Alleging Investor Harm"
dea2667b733134f31ce5c4ec,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ZTS,"Bronstein, Gewirtz & Grossman LLC Urges Zoetis Inc. Investors to Act: Class Action Filed Alleging Investor Harm"
89216f56dcbaf10fd87aa766,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,HELE,"Bronstein, Gewirtz & Grossman LLC Urges Helen of Troy Limited Investors to Act: Class Action Filed Alleging Investor Harm"
8c2fc4cbeca10d10b9db1405,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,FSK,"Bronstein, Gewirtz & Grossman LLC Urges FS KKR Capital Corp. Investors to Act: Class Action Filed Alleging Investor Harm"
81d4afd495ef6400629cec2c,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,LKQ,"Bronstein, Gewirtz & Grossman LLC Urges LKQ Corporation Investors to Act: Class Action Filed Alleging Investor Harm"
6d56abb83a4ce690b6e9abd5,1782144000,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VERI,"Bronstein, Gewirtz & Grossman LLC Urges Veritone, Inc. Investors to Act: Class Action Filed Alleging Investor Harm"
f2fb7a8e7c6e5ed6292ebfc3,1782144120,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.71,indirect,,"$HAREHOLDER ALERT: The M&A Class Action Firm Launches Legal Inquiry for the Merger—AXTA, KPLT, ALIS, and CZR"
846635fe5f3d0f945d776c23,1782144480,2026-06-22,TradingView News Flow|PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,PICS,"PicS N.V. Class Action Lawsuit Alert: Johnson Fistel Notifies Investors of August 4, 2026 Lead Plaintiff Deadline"
b8c811540ce06b0eed9ac6b8,1782144480,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.71,indirect,,"DEADLINE ALERT for PHR, SRAD, CVLT, and VERI: The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders"
999bfca5165192772ca2f955,1782144791,2026-06-22,TradingView News Flow,earnings_guidance,earnings_positive,bullish,high,0.89,direct,CAVA,"CAVA: 2025 saw record revenue and expansion, with all shareholder proposals passing by wide margins"
069efc6dcca8114e6b62d3be,1782145788,2026-06-22,TradingView News Flow,sec_filing,sec_filing,uncertain,low,0.76,direct,ANDG,"ANDG: Directors were elected and the auditor ratified, with final results to be filed in Form 8-K"
7913d3ae99791b0e5992de0a,1782147120,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.71,indirect,,"DEADLINE ALERT for BTGO, VIA, Z, ADMA: Law Offices of Howard G. Smith Reminds Investors of Opportunity to Lead Securities Fraud Class Actions"
db91e6ca39d315b83c569718,1782147420,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ERAS,"Deadline Alert: Erasca, Inc. (ERAS) Shareholders Who Lost Money Urged To Contact Glancy Prongay Wolke & Rotter LLP About Securities Fraud Lawsuit"
dd5f7b9c53e19dc6ac835b56,1782147660,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.72,indirect,,"Jun 22, 2026, 13:01 ET The Master Group Expands U.S. Footprint with Acquisition of Distributor Corporation of New England (DCNE)"
39d315385c3420b1ef98817b,1782147840,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,GRAL,"Deadline Alert: Grail, Inc. (GRAL) Shareholders Who Lost Money Urged To Contact Glancy Prongay Wolke & Rotter LLP About Securities Fraud Lawsuit"
e5cce0a89ea83a0d6a28f1de,1782148620,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,ZTS,Deadline Alert: Zoetis Inc. (ZTS) Shareholders Who Lost Money Urged To Contact Glancy Prongay Wolke & Rotter LLP About Securities Fraud Lawsuit
71b50bd4a55b528cadee788e,1782149253,2026-06-22,TradingView News Flow,merger_acquisition,acquisition,mixed,high,0.72,indirect,,OBAB: Acquisition of Frank Dandy AB boosts Nordic e-commerce reach and growth potential
600a11db7edb3012e373be58,1782149400,2026-06-22,PR Newswire,merger_acquisition,acquisition,mixed,high,0.9,direct,OPRA,"Jun 22, 2026, 13:30 ET JARCO Companies Acquires JW Sands, Launches JARCO Sands Brand"
5dcc29418adf36f21a1e9a4f,1782151440,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,EMBC,Embecta Corp. (EMBC) Faces Securities Class Action for Allegedly Concealing Competitive Threats to Pen Needle Business -- HBSS
17662ae2cbb30bfe325ffdec,1782151860,2026-06-22,TradingView News Flow,fda_clinical,fda_positive,bullish,high,0.76,indirect,,"Draeger, Inc. Announces FDA Clearance for Evita V800 Software 3.10 - Advancing Ventilation Technology"
33623fe03569b5f10f67c836,1782153060,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,PHR,"Jun 22, 2026, 14:31 ET Phreesia Inc. (PHR) Shareholders Who Lost Money Have Opportunity to Lead Securities Fraud Lawsuit"
d888db7a2bfbaecf6e261475,1782153180,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,GPK,"Jun 22, 2026, 14:33 ET Graphic Packaging Holding Company (GPK) Shareholders Who Lost Money Have Opportunity to Lead Securities Fraud Lawsuit"
bfe7d63745fc3364f974e146,1782153360,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,AVAV,"Jun 22, 2026, 14:36 ET AeroVironment, Inc. (AVAV) Shareholders Who Lost Money Have Opportunity to Lead Securities Fraud Lawsuit"
1079bf9e0eeea13eedc50810,1782153480,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VERI,"Hagens Berman Alerts Veritone, Inc. (VERI) Investors to Securities Class Action After Admitted Improper Revenue Accounting"
f24a54a0ab10516a534477b5,1782153840,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,SRAD,Sportradar Group AG (SRAD) Facing Securities Class Action Amid Activist Short Seller Accusations of Illegal Business Model and $800 Million Market Cap Wipeout – Hagens Berman
1b95098899db7fea7bf701a7,1782154200,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,VIA,"Shareholders who lost money in Via Transportation, Inc. (NYSE: VIA) Should Contact Wolf Haldenstein Immediately"
c8a043773542f164f8e3c658,1782154500,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,RBLX,"Hagens Berman Alerts Roblox Corporation (RBLX) Investors to Securities Class Action Amid Surprise Age Verification Impact, $6.7 Billion Market Cap Wipe Out"
aaf31ab81bfebfda273a6d38,1782154620,2026-06-22,GlobeNewswire Public Companies,legal_regulatory,legal_negative,bearish,high,0.89,direct,CVLT,"Hagens Berman Alerts Commvault Systems, Inc. (CVLT) Investors: 31% Stock Plunge After Alleged ARR Miss Fuels Securities Class Action"
07bc4cf801fce321c072c609,1782154740,2026-06-22,PR Newswire,legal_regulatory,legal_negative,bearish,high,0.89,direct,ACA,"Jun 22, 2026, 14:59 ET $HAREHOLDER ALERT: The M&A Class Action Firm Announces An Investigation of Arcosa, Inc. (NYSE: ACA)"
